,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_frac,max_voltage,min_frac,min_instability,min_voltage,nsteps,numsites
2489,2.255444817,64.1387069,189.6702133,144.661314,427.7906994,0.054545455,2.255444817,0.0,-2.66e-15,2.255444817,1,26
2490,1.92383243,77.6090535,175.2355875,149.306814,337.1239062,0.090909091,1.92383243,0.0,0.000932966,1.92383243,1,10
2491,2.595275116,133.447708,293.4646323,346.3335158,761.6214575,0.15,2.838271945,0.0,0.002213011,2.473776701,2,17
2492,2.02978386,40.09700749,170.9748876,81.38825863,347.0420674,0.071428571,2.02978386,0.0,0.138549227,2.02978386,1,13
2493,4.46098381,38.60713051,236.9547421,172.2257841,1057.051268,0.071428571,4.46098381,0.0,0.009288069,4.46098381,1,13
2494,3.513131631,118.0943356,476.5711564,414.8809458,1674.257204,0.066666667,3.513131631,0.0,0.019752296,3.513131631,1,7
2495,3.159767796,122.409106,469.5783545,386.7843512,1483.758562,0.071428571,3.159767796,0.0,-1.78e-15,3.159767796,1,13
2496,3.119427434,85.24488484,321.5978734,265.9152324,1003.201229,0.05,3.119427434,0.0,0.01142384,3.119427434,1,19
2497,1.080025689,73.15883011,214.6855343,79.01341588,231.8658921,0.5,1.080025689,0.47826087,0.0,1.080025689,1,6
2498,1.720576699,298.1563316,1197.356702,513.0008367,2060.144041,0.2,1.720576699,0.0,0.468190656,1.720576699,1,2
2499,2.503596631,85.12466767,468.0948868,213.1178312,1171.920782,0.066666667,2.503596631,0.0,0.061681082,2.503596631,1,7
2500,2.295642856,87.34390074,466.2217017,200.5104018,1070.278519,0.071428571,2.295642856,0.0,0.044722952,2.295642856,1,13
2501,2.657175719,94.88402249,400.7743101,252.1235207,1064.927766,0.076923077,2.657175719,0.0,0.235949337,2.657175719,1,12
2502,2.729714209,80.17784664,345.3624534,218.8626072,942.7407961,0.066666667,2.729714209,0.0,0.161709396,2.729714209,1,7
2503,3.245359473,126.5161432,544.354989,410.5903637,1766.62762,0.142857143,3.245359473,0.0,0.056692807,3.245359473,1,24
2504,3.936601685,133.6871767,579.9237612,526.273165,2282.928856,0.142857143,3.936601685,0.0,0.014404385,3.936601685,1,24
2505,4.453492895,101.2116837,309.3367606,450.7455142,1377.629066,0.166666667,4.453492895,0.090909091,0.024211752,4.453492895,1,10
2506,3.200539613,110.7496941,381.7345373,354.4587832,1221.756508,0.222222222,3.200539613,0.125,0.0,3.200539613,1,7
2507,1.577326126,429.6449652,1353.248458,677.6902284,2134.514148,0.454545455,1.577326126,0.25,0.0,1.577326126,1,3
2508,1.902750979,288.2533865,1228.266259,548.4744133,2337.084826,0.2,1.902750979,0.0,0.361033602,1.902750979,1,2
2509,2.400074694,274.6286965,1112.396987,659.1293845,2669.835858,0.2,2.400074694,0.0,0.551291332,2.400074694,1,2
2510,3.542784764,134.2902893,500.7652799,475.7615908,1774.103604,0.076923077,3.542784764,0.0,0.056055177,3.542784764,1,6
2511,3.809937554,84.99055121,442.3606497,323.8086928,1685.366452,0.05,3.809937554,0.0,0.007998266,3.809937554,1,19
2512,1.684638971,203.1057653,1484.031494,342.1598875,2500.057289,0.222222222,1.684638971,0.0,0.250963177,1.684638971,1,7
2513,2.267449154,141.1214818,1046.283492,319.9857845,2372.394618,0.153846154,2.267449154,0.0,0.27559613,2.267449154,1,11
2514,2.705744019,81.87701029,341.832021,221.5382309,924.9099463,0.066666667,2.705744019,0.0,0.088912543,2.705744019,1,7
2515,3.526683356,260.2158202,1474.442208,917.698802,5199.890793,0.2,3.526683356,0.0,0.030861701,3.526683356,1,8
2516,3.67303651,260.2158202,1495.944841,955.7822079,5494.660018,0.2,3.67303651,0.0,0.01295805,3.67303651,1,8
2517,4.189374965,118.9022441,607.7620281,498.1260845,2546.143025,0.125,4.189374965,0.0,0.110318507,4.189374965,1,7
2518,1.804650823,148.7809868,409.2017831,268.4977302,738.4663345,0.0625,1.804650823,0.0,0.119221396,1.804650823,1,15
2519,3.561761972,46.49187755,249.9697831,165.5930015,890.3328677,0.066666667,3.561761972,0.0,0.040618626,3.561761972,1,14
2520,1.4465383,33.0373747,185.5763559,47.78982784,268.4433064,0.05,1.4465383,0.0,0.04495188,1.4465383,1,19
2521,3.915474037,185.0090556,539.0840966,724.3981536,2110.769784,0.15,3.915474037,0.0,0.031153714,3.915474037,1,34
2522,1.068806089,58.30004582,474.9688064,62.31144395,507.6495523,0.071428571,1.068806089,0.0,0.164532801,1.068806089,1,13
2523,1.960744669,61.51118514,622.1531031,120.6077283,1219.88338,0.090909091,1.960744669,0.0,0.836115805,1.960744669,1,5
2524,2.013387124,50.03665983,540.1461036,100.7431666,1087.52321,0.076923077,2.013387124,0.0,0.867549234,2.013387124,1,12
2525,1.740437694,197.1304494,1285.34074,343.0932648,2237.055474,0.2,1.740437694,0.0,0.0,1.740437694,1,4
2526,2.185513651,197.1304494,1391.972309,430.8312883,3042.174484,0.2,2.254122764,0.0,0.002365172,2.116904539,2,4
2527,0.916379959,223.2411267,754.9550558,204.5736945,691.8256829,0.1,0.916379959,0.0,0.039504126,0.916379959,1,9
2528,4.106274574,122.9216276,583.0277982,504.749954,2394.072224,0.2,4.106274574,0.111111111,0.0,4.106274574,1,8
2529,4.992755031,141.061579,715.1764243,704.2859081,3570.700691,0.125,5.254779105,0.0,0.0,4.730730957,2,7
2530,3.256669633,273.3156336,1105.765475,890.0987243,3601.112846,0.15,3.256669633,0.0,-1.78e-15,3.256669633,1,17
2531,4.715299186,128.18638,385.8589342,604.4371334,1819.440318,0.105263158,4.715299186,0.0,0.018435996,4.715299186,1,68
2532,2.259250455,161.1222799,559.1602723,364.0155842,1263.2831,0.142857143,2.259250455,0.0,0.05919812,2.259250455,1,24
2533,3.307685815,165.0758343,482.2574109,546.0189956,1595.155997,0.153846154,3.596292219,0.0,5.33e-15,3.019079411,2,11
2534,2.544908035,50.32680828,163.7113104,128.0770988,416.6302292,0.055555556,2.544908035,0.0,0.011699697,2.544908035,1,17
2535,1.904978265,113.6244333,862.6664638,216.4520758,1643.360863,0.142857143,1.904978265,0.0,0.320970894,1.904978265,1,3
2536,1.769896197,113.6244333,860.9028024,201.1034524,1523.708596,0.142857143,1.769896197,0.0,0.340466747,1.769896197,1,3
2537,1.401870899,113.6244333,984.0410429,159.2867864,1379.498501,0.142857143,1.401870899,0.0,0.114176753,1.401870899,1,3
2538,1.566626909,113.6244333,853.7083596,178.0070947,1337.442488,0.142857143,1.566626909,0.0,0.24213519,1.566626909,1,3
2539,2.127887984,113.6244333,974.782759,241.7800663,2074.22852,0.142857143,2.127887984,0.0,0.338629553,2.127887984,1,3
2540,0.640154789,59.3325137,518.6285396,37.98199277,332.0025432,0.076923077,0.640154789,0.0,0.111175878,0.640154789,1,3
2541,5.35834974,147.9151582,583.9667137,792.5811496,3129.097889,0.1,5.35834974,0.0,5.33e-15,5.35834974,1,9
2542,5.530151416,73.95757911,300.5673701,408.9966109,1662.183068,0.1,5.530151416,0.052631579,-1.15e-14,5.530151416,1,9
2543,2.754811894,125.6030346,704.9573716,346.0127335,1942.024952,0.1,2.754811894,0.0,0.009657703,2.754811894,1,9
2544,1.537527724,341.0348043,1257.250265,524.3504664,1933.057138,0.363636364,1.537527724,0.125,0.0,1.537527724,1,7
2545,2.900143574,122.8437579,473.5543187,356.2645351,1373.375514,0.076923077,2.900143574,0.0,0.05118647,2.900143574,1,12
2546,3.778661023,158.9651782,711.2220416,600.6755228,2687.467007,0.1,3.778661023,0.0,0.020879147,3.778661023,1,9
2547,3.269032695,50.32680828,157.2831885,164.5199817,514.1638856,0.055555556,3.269032695,0.0,0.082226181,3.269032695,1,17
2548,3.893923592,99.35862126,296.8892709,386.8948794,1156.064136,0.105263158,3.893923592,0.0,0.038197072,3.893923592,1,17
2549,3.035250682,103.1428501,527.1352438,313.0644061,1599.987609,0.142857143,3.035250682,0.0,0.05940064,3.035250682,1,24
2550,1.49587935,18.22778793,99.68679656,27.26657157,149.1194204,0.03030303,1.49587935,0.0,0.04299175,1.49587935,1,64
2551,2.445580896,113.6244333,846.7818241,277.8777435,2070.873452,0.142857143,2.445580896,0.0,0.406467968,2.445580896,1,3
2552,1.547580914,59.3325137,435.6129925,91.82186576,674.146353,0.076923077,1.547580914,0.0,0.276689411,1.547580914,1,3
2553,0.970189899,209.4546459,1533.412431,203.2107817,1487.701251,0.25,1.911722009,0.0,0.26390743,0.028657789,2,3
2554,4.267511639,198.6278314,666.4045784,847.6465824,2843.889294,0.090909091,4.267511639,0.0,0.0,4.267511639,1,10
2555,4.238392122,198.6278314,654.0715498,841.862636,2772.211704,0.090909091,4.238392122,0.0,0.017519449,4.238392122,1,10
2556,3.862263239,158.9651782,702.4436841,613.965364,2713.022418,0.1,3.862263239,0.0,0.0,3.862263239,1,9
2557,2.171528409,133.9858351,598.7150118,290.9540472,1300.126657,0.1,2.171528409,0.0,0.042363766,2.171528409,1,9
2558,1.066104699,107.8816529,426.1934336,115.0131371,454.3668222,0.071428571,1.066104699,0.0,0.185462083,1.066104699,1,13
2559,2.751095191,106.0312007,441.1686378,291.7019263,1213.696918,0.066666667,2.751095191,0.0,0.045745565,2.751095191,1,7
2560,1.483223038,122.0752122,402.1871698,181.064767,596.5332756,0.047619048,1.483223038,0.0,0.156059336,1.483223038,1,20
2561,3.013610057,206.4586003,886.2989305,622.1857143,2670.95937,0.294117647,3.013610057,0.142857143,0.080218113,3.013610057,1,24
2562,4.81366176,103.8570691,341.077145,499.9328021,1641.83001,0.1,4.81366176,0.0,0.0,4.81366176,1,9
2563,1.83228944,208.9186124,615.6588464,382.7993673,1128.065203,0.3,1.83228944,0.125,-4.44e-15,1.83228944,1,7
2564,1.03166606,157.0949327,578.5417034,162.0695102,596.8618396,0.333333333,1.03166606,0.0,0.48424524,1.03166606,1,2
2565,5.105061935,145.2995304,503.6967744,741.7631016,2571.40323,0.125,5.105061935,0.0,0.047692411,5.105061935,1,7
2566,3.540444981,96.49504353,339.3420137,341.6353926,1201.421729,0.045454545,3.540444981,0.0,-1.78e-15,3.540444981,1,21
2567,4.954188464,149.8502813,509.3295638,742.386535,2523.314649,0.071428571,4.954188464,0.0,0.000223404,4.954188464,1,13
2568,4.965455964,105.4083989,356.8686545,523.4007632,1772.015589,0.05,4.965455964,0.0,-8.88e-16,4.965455964,1,19
2569,5.199311224,149.2141051,568.5850557,775.8105714,2956.250662,0.166666667,5.199311224,0.090909091,0.0,5.199311224,1,5
2570,4.099561394,156.8664925,538.1189391,643.0838165,2206.051628,0.076923077,4.099561394,0.0,0.0,4.099561394,1,6
2571,3.680717519,46.96568725,328.9649789,172.8674278,1210.827161,0.071428571,3.680717519,0.0,0.135075462,3.680717519,1,13
2572,3.897360784,35.9202429,152.3305574,139.994146,593.6871406,0.05,3.897360784,0.025641026,-8.88e-16,3.897360784,1,19
2573,4.038049459,151.4579786,575.3766861,611.5948084,2323.399516,0.090909091,4.038049459,0.0,0.076930929,4.038049459,1,10
2574,4.287590547,217.0224574,881.1543364,930.5034369,3778.029004,0.125,4.287590547,0.0,0.070513215,4.287590547,1,7
2575,4.377827106,135.0036663,496.433791,591.0227099,2173.301307,0.076923077,4.377827106,0.0,0.03193087,4.377827106,1,6
2576,4.517287312,84.41337008,280.3392056,381.3194456,1266.372736,0.090909091,4.517287312,0.047619048,-4.44e-15,4.517287312,1,10
2577,3.22043948,111.0072886,582.7306995,357.4922548,1876.648951,0.2,3.22043948,0.058823529,0.029818942,3.22043948,1,16
2578,3.233683177,111.0072886,546.4973529,358.9624017,1767.199296,0.2,3.233683177,0.058823529,0.001497713,3.233683177,1,16
2579,1.64002363,66.40400355,201.0206034,108.9041349,329.6785398,0.0625,1.64002363,0.0,5.33e-14,1.64002363,1,15
2580,3.007101259,113.567187,639.6499391,341.5080309,1923.492137,0.272727273,3.148084884,0.2,0.040663498,2.866117634,2,8
2581,4.472948703,93.56380685,568.3457481,418.5061084,2542.181376,0.090909091,4.472948703,0.0,0.121558229,4.472948703,1,10
2582,3.328806639,139.8093552,579.4741321,465.3983098,1928.957338,0.333333333,3.328806639,0.272727273,0.003529905,3.328806639,1,4
2583,3.799188649,137.3524893,786.4679255,521.8280182,2987.940015,0.090909091,3.799188649,0.0,0.145451603,3.799188649,1,5
2584,3.758095906,124.6490375,720.3685046,468.4430376,2707.213928,0.083333333,3.758095906,0.0,0.14930769,3.758095906,1,22
2585,3.349249789,85.56283942,437.7925891,286.5713218,1466.276737,0.05,3.349249789,0.0,0.048200377,3.349249789,1,19
2586,1.590753334,187.2891003,683.8675162,297.9307607,1087.864531,0.142857143,1.855565594,0.0,0.097065147,1.325941074,2,3
2587,3.738433764,140.4077649,745.2639381,524.9051289,2786.119869,0.1,3.738433764,0.0,0.0,3.738433764,1,9
2588,4.314125574,55.60881954,459.9944775,239.9034305,1984.473939,0.071428571,4.314125574,0.0,3.55e-15,4.314125574,1,13
2589,0.966521829,55.60881954,470.4006728,53.74713796,454.6525185,0.071428571,0.966521829,0.0,0.304858529,0.966521829,1,13
2590,3.955652639,97.5753905,445.8238555,385.9743509,1763.52431,0.066666667,3.955652639,0.0,0.032704993,3.955652639,1,7
2591,3.563810199,231.8792197,1054.527413,826.3735281,3758.135548,0.142857143,3.563810199,0.0,0.174139594,3.563810199,1,3
2592,1.740180687,252.6121339,828.7438155,439.5907568,1442.163982,0.25,1.740180687,0.076923077,0.018300806,1.740180687,1,3
2593,1.600340956,192.6680375,601.9777145,308.3345513,963.3695913,0.142857143,1.600340956,0.0,0.012210162,1.600340956,1,3
2594,3.952351464,73.89728659,365.5568551,292.0680488,1444.809171,0.2,3.952351464,0.157894737,0.0,3.952351464,1,8
2595,4.980670306,318.936706,1094.142498,1588.518581,5449.563052,0.166666667,4.980670306,0.0,0.0,4.980670306,1,5
2596,5.892570749,260.1270851,697.4800269,1532.817252,4109.950404,0.125,5.895720369,0.0,0.0,5.889421129,2,7
2597,1.357928771,163.6519813,773.5856196,222.2277338,1050.47417,0.090909091,1.357928771,0.0,0.072270348,1.357928771,1,5
2598,1.330571654,149.1143285,711.3724495,198.4072987,946.5320166,0.083333333,1.330571654,0.0,0.09246071,1.330571654,1,22
2599,1.340604149,136.948793,661.2659651,183.59412,886.4958963,0.076923077,1.340604149,0.0,0.10826853,1.340604149,1,12
2600,3.248911684,130.592396,823.8542026,424.2831613,2676.629545,0.130434783,3.248911684,0.0,0.157702878,3.248911684,1,10
2601,3.569165086,97.42714487,629.5495599,347.7335639,2246.966309,0.105263158,3.569165086,0.0,0.067536559,3.569165086,1,17
2602,5.630303636,286.545548,870.2007241,1613.338441,4899.494301,0.142857143,5.630303636,0.0,0.003647096,5.630303636,1,6
2603,5.652369559,286.545548,856.0478777,1619.661332,4838.698964,0.142857143,6.004881394,0.0,0.0,5.299857724,2,6
2604,2.54569445,210.4378582,1099.946,535.7104875,2800.126427,0.15,2.54569445,0.0,0.057268548,2.54569445,1,17
2605,2.544956004,108.0151751,397.0224205,274.8938684,1010.404593,0.0625,2.544956004,0.0,0.148710446,2.544956004,1,15
2606,5.658193514,129.2699077,372.0437024,731.4341532,2105.095264,0.055555556,5.658193514,0.0,0.0,5.658193514,1,17
2607,4.990771086,95.03315721,357.9146276,474.2887332,1786.269975,0.045454545,4.990771086,0.0,1.42e-14,4.990771086,1,21
2608,1.32582795,268.2702068,1021.722351,355.6801383,1354.628051,0.142857143,1.32582795,0.0,0.149342398,1.32582795,1,3
2609,0.447965674,134.1351034,522.0402812,60.08792197,233.8561263,0.142857143,0.447965674,0.076923077,0.096187091,0.447965674,1,3
2610,1.623526319,268.2702068,1032.082088,435.5437413,1675.612432,0.142857143,1.623526319,0.0,0.035798102,1.623526319,1,3
2611,1.274233816,268.2702068,1154.215755,341.8389694,1470.740746,0.142857143,1.274233816,0.0,0.069615765,1.274233816,1,3
2612,1.653637604,268.2702068,1160.383197,443.6217019,1918.853289,0.142857143,1.653637604,0.0,0.024041947,1.653637604,1,3
2613,5.001661546,196.5532404,691.3734982,983.0927844,3458.01624,0.090909091,5.008356284,0.0,0.005644005,4.994966809,2,10
2614,4.988354955,196.5532404,682.148976,980.4773308,3402.801225,0.090909091,4.988354955,0.0,0.025908597,4.988354955,1,10
2615,5.032776414,147.5012147,527.5332221,742.3406342,2654.956758,0.071428571,5.032776414,0.0,0.059522834,5.032776414,1,13
2616,1.458830316,268.2702068,1015.40756,391.3607106,1481.307332,0.142857143,1.458830316,0.0,0.106687025,1.458830316,1,3
2617,1.40237843,268.2702068,1012.676796,376.2163513,1420.156095,0.142857143,1.40237843,0.0,0.11634741,1.40237843,1,3
2618,1.368271735,268.2702068,1019.212408,367.0665414,1394.55953,0.142857143,1.368271735,0.0,0.126722188,1.368271735,1,3
2619,1.364633511,268.2702068,1025.474646,366.0905143,1399.397067,0.142857143,1.364633511,0.0,0.13608412,1.364633511,1,3
2620,1.930137404,149.0871219,512.4842407,287.7586304,989.1650018,0.076923077,1.930137404,0.0,0.066592706,1.930137404,1,3
2621,3.452120046,104.5105156,609.8615411,360.782846,2105.315251,0.125,3.452120046,0.0,0.126093624,3.452120046,1,7
2622,2.789728134,67.31243186,386.9218831,187.7833849,1079.406863,0.157894737,2.789728134,0.111111111,0.016747822,2.789728134,1,8
2623,2.184229924,177.3253234,495.4751327,387.3192776,1082.231611,0.125,2.184229924,0.0,0.203825657,2.184229924,1,7
2624,1.779516749,107.1279363,344.2379564,190.6359569,612.577209,0.076923077,1.779516749,0.0,0.017218677,1.779516749,1,3
2625,1.404149876,198.3671244,599.6241623,278.5371731,841.9621932,0.142857143,1.523743929,0.0,0.088300458,1.284555824,2,3
2626,5.138965149,311.7962938,1090.246911,1602.310287,5602.740878,0.166666667,5.138965149,0.0,0.053434257,5.138965149,1,5
2627,6.275514359,140.3843549,428.2334258,880.9840347,2687.385013,0.142857143,6.275514359,0.076923077,0.0,6.275514359,1,6
2628,4.879299026,114.136381,370.746936,556.9055326,1808.985164,0.055555556,4.879299026,0.0,-3.55e-15,4.879299026,1,34
2629,2.753871924,72.43744975,292.0194165,199.4834591,804.1840722,0.05,2.753871924,0.0,0.045594593,2.753871924,1,19
2630,4.12475631,190.661492,951.3520342,786.4321921,3924.095306,0.133333333,4.12475631,0.0,0.072988402,4.12475631,1,26
2631,6.325246199,306.7144954,1154.480834,1940.044696,7302.375504,0.166666667,6.325246199,0.0,0.07394482,6.325246199,1,5
2632,4.131500219,116.5144007,579.8211598,481.379272,2395.531249,0.2,4.131500219,0.111111111,5.33e-15,4.131500219,1,8
2633,3.641764109,102.0712554,427.2132487,371.7194345,1555.809876,0.071428571,3.641764109,0.0,0.179708829,3.641764109,1,13
2634,0.57667324,442.081429,1382.851753,254.9365302,797.4536013,0.6,0.57667324,0.0,0.234278395,0.57667324,1,1
2635,3.188851119,59.72150229,379.981119,190.4429794,1211.703216,0.05,3.188851119,0.0,0.053998605,3.188851119,1,19
2636,4.486878546,171.3156815,631.4401147,768.6726557,2833.195104,0.090909091,4.862027239,0.0,0.005518899,4.111729854,2,10
2637,4.250536431,132.6881548,723.6336635,563.995836,3075.831249,0.125,4.250536431,0.0,0.075966847,4.250536431,1,7
2638,3.361546296,140.0718527,645.7211805,470.8580175,2170.621643,0.272727273,3.561963389,0.2,0.027390631,3.161129204,2,8
2639,1.922440026,111.4968134,414.6602521,214.3459369,797.1594659,0.363636364,1.922440026,0.3,1.78e-15,1.922440026,1,7
2640,3.774668947,197.8436007,765.5023078,746.7940962,2889.517791,0.222222222,4.076707209,0.125,0.008352572,3.472630686,2,7
2641,2.510824145,110.8781834,413.8013155,278.3956199,1038.982334,0.071428571,2.510824145,0.0,0.059221231,2.510824145,1,13
2642,0.437503,298.7930915,1306.812426,130.722874,571.7343574,0.6,0.437503,0.0,0.152541545,0.437503,1,1
2643,3.320034639,115.0570899,651.6115394,381.9935238,2163.372882,0.1,3.320034639,0.0,0.089552941,3.320034639,1,9
2644,2.593714351,218.8304937,1047.304368,567.583792,2716.408369,0.153846154,2.593714351,0.0,0.140209268,2.593714351,1,11
2645,4.880272604,149.0413704,525.1238441,727.3625168,2562.74751,0.071428571,4.880272604,0.0,0.021131589,4.880272604,1,13
2646,4.142745781,147.0951621,413.3497289,609.377862,1712.402846,0.0625,4.531402246,0.0,0.002889272,3.754089316,2,15
2647,3.847759959,75.95705698,364.229678,292.2645224,1401.468371,0.2,3.847759959,0.157894737,0.014263031,3.847759959,1,8
2648,4.71641197,212.7301143,901.0330186,1003.322858,4249.642914,0.181818182,4.71641197,0.052631579,0.041558582,4.71641197,1,9
2649,0.478954444,539.0862461,1640.629265,258.1977532,785.786677,0.666666667,0.478954444,0.0,0.031833346,0.478954444,1,1
2650,4.598350554,75.76232004,368.355534,348.3817063,1693.827874,0.2,4.598350554,0.157894737,0.0,4.598350554,1,8
2651,4.108944754,127.9534203,733.4423594,525.7535349,3013.674135,0.2,4.572016294,0.111111111,-7.11e-15,3.645873214,2,8
2652,2.959745809,219.467055,736.0256006,649.5666962,2178.448686,0.1,2.959745809,0.0,0.03998059,2.959745809,1,9
2653,4.723691641,321.3122084,1188.780132,1517.779793,5615.430772,0.15,5.077183304,0.0,7.11e-15,4.381707799,3,17
